order_id,merchant_id,customer_ucid,category,price_band,payment_mode,origin_node,destination_pincode,destination_cluster,address_quality,rto_score,delivery_outcome,shipping_mode,created_at
ORD003151,M096,9453376979,grocery,0-500,COD,WH0223,640865,east,0.6355,0.3653,delivered,surface,2025-10-09 11:21:13
ORD003152,M009,9306957071,fashion,0-500,COD,WH0022,368682,east,0.9225,0.4707,rto,surface,2025-11-22 03:23:28
ORD003153,M108,9567484500,electronics,0-500,prepaid,WH0252,336804,south,0.2906,0.1254,pending,express,2026-03-09 16:17:50
ORD003154,M085,9681193978,fashion,0-500,prepaid,WH0195,622480,east,0.6177,0.3555,delivered,surface,2025-10-15 08:59:09
ORD003155,M064,9298655407,home,1000-2000,prepaid,WH0149,708184,north,0.7120,0.5869,pending,surface,2025-10-17 11:47:05
ORD003156,M078,9500618489,grocery,0-500,prepaid,WH0180,239943,east,0.5935,0.0306,delivered,surface,2026-03-12 17:49:35
ORD003157,M031,9186385588,home,500-1000,COD,WH0073,483686,north,0.6828,0.1627,delivered,surface,2026-01-19 19:57:37
ORD003158,M080,9510731125,fashion,1000-2000,COD,WH0184,151759,east,0.6512,0.4609,delivered,surface,2025-10-01 12:22:27
ORD003159,M033,9126516553,home,500-1000,prepaid,WH0076,518447,south,0.6938,0.3486,delivered,express,2026-03-16 13:16:31
ORD003160,M098,9217945109,electronics,500-1000,prepaid,WH0228,768940,central,0.6147,0.2610,delivered,surface,2026-01-19 08:33:54
ORD003161,M008,9848520089,grocery,1000-2000,prepaid,WH0019,712489,west,0.5559,0.1309,delivered,surface,2026-01-15 01:15:20
ORD003162,M085,9811793599,fashion,1000-2000,prepaid,WH0197,740465,west,0.6240,0.1874,delivered,surface,2026-01-18 05:00:56
ORD003163,M110,9851661907,beauty,500-1000,prepaid,WH0255,319893,central,0.6827,0.2178,delivered,surface,2025-11-08 11:02:31
ORD003164,M115,9510731125,fashion,1000-2000,COD,WH0267,510383,north,0.3334,0.3973,rto,surface,2025-10-15 08:36:52
ORD003165,M031,9033675947,grocery,500-1000,prepaid,WH0073,558717,south,0.6205,0.4195,delivered,surface,2025-11-22 13:07:20
ORD003166,M007,9871827496,beauty,0-500,COD,WH0017,629870,north,0.2357,0.7875,rto,surface,2026-01-03 10:52:41
ORD003167,M120,9819311257,fashion,500-1000,prepaid,WH0278,647964,west,0.7754,0.1352,delivered,surface,2026-01-28 15:41:18
ORD003168,M062,9690355641,fashion,2000+,COD,WH0144,779450,south,0.8575,0.6060,rto,surface,2025-10-12 06:32:45
ORD003169,M081,9886562767,home,0-500,COD,WH0186,711314,east,0.4615,0.4397,delivered,surface,2025-10-27 22:58:19
ORD003170,M002,9841076860,electronics,500-1000,COD,WH0004,207345,east,0.6466,0.5055,delivered,surface,2025-12-01 12:47:24
ORD003171,M046,9790686118,electronics,500-1000,prepaid,WH0107,643952,north,0.2116,0.6730,delivered,surface,2025-11-01 14:52:09
ORD003172,M071,9098824084,electronics,2000+,COD,WH0164,254205,central,0.7427,0.5168,delivered,surface,2025-11-19 10:45:22
ORD003173,M115,9393121090,home,0-500,COD,WH0267,221353,west,0.6689,0.5810,delivered,surface,2026-02-22 16:33:43
ORD003174,M065,9804589542,home,1000-2000,prepaid,WH0151,152099,north,0.6500,0.4322,pending,surface,2026-02-13 08:53:39
ORD003175,M005,9837699720,grocery,2000+,COD,WH0012,275794,central,0.6616,0.1380,pending,surface,2025-12-12 12:51:33
ORD003176,M031,9824770751,fashion,0-500,COD,WH0072,579317,east,0.7194,0.5710,delivered,surface,2025-11-01 20:33:18
ORD003177,M020,9777520213,home,1000-2000,COD,WH0045,312485,east,0.8404,0.7509,rto,surface,2025-12-05 20:59:58
ORD003178,M001,9954968617,home,0-500,COD,WH0003,418922,central,0.8315,0.4318,rto,surface,2025-12-20 11:37:28
ORD003179,M012,9159822055,beauty,1000-2000,COD,WH0027,587544,west,0.7507,0.6963,rto,surface,2025-12-16 22:37:32
ORD003180,M049,9454959578,fashion,0-500,prepaid,WH0114,490533,east,0.5805,0.3669,delivered,surface,2025-12-15 07:15:04
ORD003181,M101,9763419086,electronics,0-500,prepaid,WH0235,445629,north,0.4346,0.4668,rto,surface,2025-10-11 09:49:05
ORD003182,M117,9297254835,beauty,500-1000,COD,WH0271,647262,northeast,0.6571,0.3728,delivered,surface,2025-12-30 13:41:11
ORD003183,M082,9288003327,beauty,500-1000,COD,WH0188,115628,south,0.7936,0.2566,delivered,surface,2026-01-17 10:48:35
ORD003184,M001,9309222212,home,0-500,COD,WH0003,530721,west,0.7461,0.4434,delivered,surface,2026-01-17 08:09:33
ORD003185,M006,9599882297,grocery,1000-2000,COD,WH0015,766840,south,0.6552,0.5227,rto,surface,2026-02-17 13:51:53
ORD003186,M077,9204711671,fashion,500-1000,prepaid,WH0178,524338,south,0.6328,0.1359,delivered,surface,2025-12-14 11:24:36
ORD003187,M038,9400703713,home,500-1000,COD,WH0090,738077,west,0.6832,0.4043,rto,surface,2025-10-24 15:48:22
ORD003188,M065,9824485640,fashion,500-1000,COD,WH0152,323536,west,0.7485,0.4811,delivered,surface,2026-01-31 13:54:19
ORD003189,M040,9540480205,beauty,2000+,COD,WH0095,379374,south,0.5570,0.2739,delivered,surface,2025-12-13 17:32:03
ORD003190,M059,9958742796,home,0-500,COD,WH0136,578019,south,0.6311,0.1279,delivered,surface,2025-12-01 18:03:19
ORD003191,M076,9686020402,fashion,500-1000,COD,WH0176,770834,central,0.7055,0.2404,delivered,surface,2026-03-29 10:01:42
ORD003192,M101,9391660191,fashion,1000-2000,prepaid,WH0235,136835,east,0.6302,0.6689,delivered,surface,2025-12-07 15:29:45
ORD003193,M082,9694410423,home,0-500,COD,WH0190,332646,east,0.7626,0.5403,delivered,surface,2026-01-15 08:47:39
ORD003194,M007,9029401167,electronics,500-1000,COD,WH0017,661592,central,0.6390,0.5361,delivered,surface,2025-10-19 06:07:28
ORD003195,M094,9832750708,home,500-1000,COD,WH0218,186235,south,0.6194,0.3307,delivered,surface,2026-03-04 18:08:01
ORD003196,M059,9343349719,home,0-500,COD,WH0136,684985,south,0.8119,0.1561,delivered,surface,2026-02-18 23:17:10
ORD003197,M091,9729545858,electronics,0-500,COD,WH0211,599538,north,0.7665,0.4309,delivered,surface,2025-12-29 13:13:56
ORD003198,M069,9796677004,electronics,0-500,prepaid,WH0161,541935,west,0.6904,0.2244,delivered,surface,2026-01-23 23:17:26
ORD003199,M080,9195693205,beauty,0-500,COD,WH0184,205183,north,0.8799,0.4387,delivered,surface,2026-01-02 10:15:28
ORD003200,M001,9427855133,home,0-500,COD,WH0001,764063,west,0.3671,0.3740,delivered,surface,2025-10-19 13:38:36
ORD003201,M040,9663667394,beauty,500-1000,COD,WH0094,584779,north,0.0113,0.6488,delivered,surface,2026-01-10 21:18:11
ORD003202,M110,9006514487,beauty,2000+,prepaid,WH0255,687969,south,0.7510,0.5565,delivered,surface,2026-03-06 16:37:48
ORD003203,M102,9012086493,fashion,2000+,prepaid,WH0238,736831,central,0.7497,0.1827,delivered,surface,2026-02-22 16:45:46
ORD003204,M066,9332076257,home,1000-2000,COD,WH0153,425888,north,0.5346,0.5377,delivered,surface,2025-10-17 17:22:11
ORD003205,M075,9125383974,home,1000-2000,prepaid,WH0173,380220,north,0.7592,0.6365,rto,surface,2026-02-26 14:19:18
ORD003206,M096,9070140111,fashion,500-1000,COD,WH0222,680086,south,0.9347,0.3699,delivered,surface,2026-01-17 06:53:48
ORD003207,M078,9682515288,electronics,0-500,prepaid,WH0180,166875,west,0.7218,0.6606,pending,surface,2025-10-22 21:00:13
ORD003208,M030,9856390752,grocery,1000-2000,prepaid,WH0070,556434,west,0.6910,0.2587,rto,surface,2025-10-18 21:20:19
ORD003209,M052,9788439950,fashion,1000-2000,COD,WH0120,852513,central,0.7784,0.3345,pending,surface,2026-02-04 06:51:53
ORD003210,M058,9508375364,beauty,0-500,prepaid,WH0135,625517,northeast,0.4990,0.3944,delivered,surface,2026-03-01 21:21:54
ORD003211,M057,9362074988,electronics,2000+,COD,WH0132,115980,south,0.5990,0.4847,rto,surface,2025-10-12 10:22:27
ORD003212,M084,9798130265,beauty,2000+,COD,WH0193,396748,north,0.7003,0.1671,delivered,surface,2026-01-28 12:16:19
ORD003213,M086,9309901079,beauty,2000+,prepaid,WH0199,585380,north,0.7497,0.5988,delivered,surface,2026-03-09 17:36:59
ORD003214,M098,9533601099,electronics,500-1000,COD,WH0229,377278,north,0.6520,0.1768,delivered,surface,2026-02-14 16:54:57
ORD003215,M108,9895548172,grocery,2000+,COD,WH0251,138424,east,0.0347,0.8056,rto,surface,2025-11-04 13:42:08
ORD003216,M079,9379582915,home,1000-2000,COD,WH0182,317006,central,0.9334,0.1107,delivered,surface,2025-12-03 15:45:40
ORD003217,M108,9072011379,fashion,500-1000,COD,WH0251,245124,north,0.8638,0.3186,pending,surface,2025-10-24 01:47:00
ORD003218,M040,9306206814,electronics,1000-2000,prepaid,WH0094,374905,south,0.6343,0.4391,rto,surface,2026-03-12 01:53:21
ORD003219,M111,9811791720,electronics,0-500,COD,WH0258,346702,central,0.7369,0.3907,delivered,surface,2025-10-31 00:04:05
ORD003220,M015,9470663498,home,500-1000,COD,WH0034,526369,north,0.8261,0.4663,delivered,surface,2026-01-10 17:05:57
ORD003221,M115,9199822015,grocery,0-500,COD,WH0268,396683,west,0.6325,0.4005,rto,surface,2026-01-09 06:36:39
ORD003222,M110,9405835284,home,500-1000,COD,WH0257,852513,west,0.5642,0.3879,delivered,surface,2025-11-17 12:53:39
ORD003223,M016,9300099843,electronics,500-1000,COD,WH0037,379374,north,0.3003,0.5327,rto,surface,2026-03-08 21:06:33
ORD003224,M040,9044152644,fashion,1000-2000,COD,WH0095,754485,north,0.6556,0.4515,rto,surface,2026-01-06 20:53:04
ORD003225,M111,9234149929,beauty,1000-2000,COD,WH0258,365094,central,0.6379,0.6423,delivered,surface,2025-11-17 17:24:27
ORD003226,M058,9128069552,fashion,0-500,prepaid,WH0134,551113,north,0.5087,0.3428,delivered,surface,2026-03-29 08:45:51
ORD003227,M073,9662031953,fashion,0-500,COD,WH0169,254076,east,0.8576,0.4374,rto,surface,2026-03-15 17:24:07
ORD003228,M097,9852633558,fashion,2000+,prepaid,WH0225,373130,northeast,0.4090,0.3059,delivered,surface,2026-03-11 21:51:53
ORD003229,M066,9681314342,home,0-500,COD,WH0153,548352,west,0.7106,0.5964,rto,surface,2026-01-09 15:06:02
ORD003230,M047,9990394811,grocery,2000+,COD,WH0110,272896,west,0.5328,0.4934,rto,surface,2026-01-06 08:43:15
ORD003231,M115,9250402285,fashion,0-500,COD,WH0267,487107,northeast,0.7949,0.6251,rto,surface,2026-02-14 22:10:20
ORD003232,M046,9939475859,grocery,0-500,COD,WH0107,691641,north,0.5413,0.6478,delivered,surface,2025-12-08 17:21:10
ORD003233,M105,9411866607,fashion,0-500,prepaid,WH0243,821374,central,0.7500,0.2638,delivered,surface,2026-02-13 21:35:53
ORD003234,M004,9234719057,beauty,2000+,prepaid,WH0009,439855,west,0.6770,0.6333,pending,surface,2026-01-13 14:09:52
ORD003235,M093,9198661329,beauty,500-1000,COD,WH0215,550555,north,0.7267,0.3571,delivered,surface,2025-10-22 10:30:16
ORD003236,M093,9057013632,grocery,0-500,COD,WH0215,362552,north,0.7200,0.4444,rto,surface,2026-01-02 13:55:01
ORD003237,M045,9354766307,fashion,500-1000,prepaid,WH0105,307002,west,0.7248,0.5823,pending,surface,2026-03-12 19:04:13
ORD003238,M036,9740811730,grocery,500-1000,COD,WH0085,666647,west,0.6646,0.7071,rto,surface,2025-12-19 16:01:13
ORD003239,M012,9853298734,beauty,2000+,COD,WH0027,428888,south,0.7884,0.3616,rto,surface,2026-01-13 12:11:55
ORD003240,M008,9800090171,fashion,0-500,COD,WH0019,496964,north,0.7954,0.6478,pending,surface,2025-11-09 12:08:35
ORD003241,M051,9132217135,home,500-1000,prepaid,WH0118,328944,east,0.6842,0.1469,delivered,surface,2025-10-18 22:53:25
ORD003242,M091,9056967276,beauty,500-1000,COD,WH0210,764063,east,0.6307,0.3919,delivered,surface,2026-02-20 21:26:06
ORD003243,M047,9603931280,fashion,1000-2000,COD,WH0110,576446,west,0.5473,0.1766,delivered,surface,2025-11-26 06:18:54
ORD003244,M112,9444734205,fashion,1000-2000,prepaid,WH0260,632451,east,0.8389,0.0586,pending,surface,2026-01-29 20:37:00
ORD003245,M108,9993327692,fashion,0-500,prepaid,WH0252,643952,east,0.2884,0.6978,pending,surface,2026-03-11 21:49:09
ORD003246,M119,9684877863,home,500-1000,prepaid,WH0277,562981,central,0.6426,0.2717,rto,surface,2025-11-22 09:27:37
ORD003247,M072,9061008197,home,2000+,prepaid,WH0167,647578,north,0.7900,0.1924,delivered,surface,2026-02-11 18:50:04
ORD003248,M065,9117421716,fashion,0-500,COD,WH0151,428888,central,0.6531,0.3773,rto,express,2025-10-17 02:00:23
ORD003249,M103,9711345448,fashion,1000-2000,COD,WH0239,694704,east,1.0000,0.4867,delivered,surface,2026-01-18 06:25:09
ORD003250,M088,9635513725,grocery,1000-2000,COD,WH0203,373130,east,0.8210,0.5126,delivered,surface,2026-02-09 21:01:18
ORD003251,M095,9160124181,fashion,500-1000,COD,WH0219,492661,east,0.5968,0.2875,delivered,surface,2026-02-27 19:10:15
ORD003252,M102,9823373393,grocery,500-1000,prepaid,WH0237,276624,east,0.5075,0.2666,delivered,surface,2026-01-20 14:57:55
ORD003253,M085,9958760121,fashion,0-500,COD,WH0195,531316,northeast,0.8215,0.4388,delivered,surface,2026-01-03 22:58:13
ORD003254,M093,9033719995,fashion,1000-2000,COD,WH0215,403818,west,0.7613,0.2032,delivered,surface,2026-03-22 21:14:23
ORD003255,M040,9671562334,home,500-1000,prepaid,WH0095,453867,central,0.7054,0.5296,pending,surface,2026-01-04 21:41:05
ORD003256,M039,9228377427,home,1000-2000,COD,WH0092,838513,north,0.7234,0.4731,rto,surface,2026-02-28 20:07:41
ORD003257,M069,9028795736,home,0-500,prepaid,WH0161,222226,east,0.0193,0.2942,delivered,surface,2025-12-07 16:03:06
ORD003258,M111,9138154813,electronics,1000-2000,COD,WH0259,539820,north,0.6891,0.2746,delivered,surface,2026-03-20 15:17:11
ORD003259,M051,9885733413,electronics,1000-2000,prepaid,WH0119,408842,north,0.6341,0.1077,delivered,surface,2026-01-18 14:32:07
ORD003260,M104,9214894413,fashion,1000-2000,COD,WH0241,691641,east,0.6385,0.2149,rto,surface,2025-11-27 14:56:12
ORD003261,M034,9029922809,electronics,500-1000,COD,WH0079,664177,west,0.6805,0.2479,delivered,surface,2025-11-14 21:20:16
ORD003262,M062,9897732494,fashion,2000+,COD,WH0145,838738,south,0.8059,0.2161,delivered,surface,2025-10-31 22:45:40
ORD003263,M057,9175610958,home,1000-2000,COD,WH0132,743156,south,0.4809,0.3949,pending,surface,2026-03-13 19:56:30
ORD003264,M003,9562917964,beauty,0-500,prepaid,WH0008,753485,south,0.5637,0.0401,delivered,surface,2026-01-23 21:16:23
ORD003265,M100,9928458234,beauty,500-1000,COD,WH0234,459994,west,0.5374,0.3968,delivered,surface,2025-10-28 20:01:56
ORD003266,M004,9060780540,electronics,500-1000,prepaid,WH0009,178765,central,0.3645,0.5306,delivered,surface,2025-12-29 08:36:40
ORD003267,M106,9617139282,fashion,2000+,COD,WH0247,149048,north,1.0000,0.7565,rto,surface,2025-10-02 13:49:27
ORD003268,M033,9843126473,beauty,500-1000,COD,WH0077,127660,south,0.6757,0.3076,pending,surface,2025-12-08 10:32:16
ORD003269,M038,9784751518,electronics,0-500,COD,WH0090,226495,east,0.6553,0.3080,delivered,surface,2025-11-17 15:17:54
ORD003270,M075,9001917653,home,0-500,prepaid,WH0173,586041,west,0.8783,0.2336,rto,surface,2026-01-17 10:57:07
ORD003271,M060,9217488190,fashion,500-1000,prepaid,WH0139,605907,north,0.6251,0.0443,delivered,surface,2025-10-20 13:58:08
ORD003272,M109,9079638583,electronics,0-500,prepaid,WH0254,683371,south,0.7016,0.5113,delivered,surface,2025-11-14 15:42:34
ORD003273,M082,9123802944,electronics,500-1000,prepaid,WH0188,267812,central,0.6761,0.4529,rto,express,2026-03-30 08:20:30
ORD003274,M043,9189358058,grocery,500-1000,COD,WH0102,153021,west,0.8165,0.5463,rto,surface,2026-03-16 10:08:45
ORD003275,M115,9687705659,home,0-500,COD,WH0267,222052,east,0.7163,0.5272,delivered,surface,2025-10-04 12:47:09
ORD003276,M031,9436887563,beauty,500-1000,COD,WH0072,413870,northeast,0.9282,0.5856,rto,surface,2025-12-27 21:20:33
ORD003277,M072,9769529009,grocery,0-500,prepaid,WH0168,781365,north,0.8279,0.5501,delivered,surface,2025-10-18 23:45:20
ORD003278,M005,9216551462,electronics,0-500,COD,WH0012,563252,northeast,0.7979,0.5408,delivered,surface,2025-10-07 22:57:16
ORD003279,M008,9217114865,fashion,2000+,prepaid,WH0020,284153,east,0.7826,0.0822,delivered,surface,2026-01-12 07:25:04
ORD003280,M022,9708857068,fashion,2000+,prepaid,WH0049,222052,north,1.0000,0.5919,delivered,surface,2025-10-03 07:49:50
ORD003281,M041,9046996872,electronics,500-1000,COD,WH0096,523053,north,0.9220,0.5218,delivered,surface,2025-12-06 22:13:51
ORD003282,M082,9478927476,electronics,500-1000,COD,WH0190,514956,south,0.4582,0.6442,delivered,surface,2025-12-22 01:59:44
ORD003283,M027,9787321499,electronics,1000-2000,prepaid,WH0064,586041,north,0.5951,0.0170,delivered,surface,2025-12-31 11:52:29
ORD003284,M069,9551343393,beauty,0-500,prepaid,WH0160,534904,north,0.7542,0.2017,delivered,surface,2025-12-27 12:26:41
ORD003285,M015,9131658712,electronics,1000-2000,prepaid,WH0033,153432,west,0.1550,0.2318,delivered,surface,2026-01-06 10:45:57
ORD003286,M033,9427838164,grocery,0-500,COD,WH0076,363594,south,0.5671,0.4982,delivered,express,2025-10-16 18:57:02
ORD003287,M035,9354677513,home,500-1000,prepaid,WH0083,649854,north,0.9350,0.1078,delivered,surface,2025-11-05 17:20:03
ORD003288,M058,9208258029,grocery,1000-2000,prepaid,WH0135,778883,south,0.8121,0.2580,delivered,surface,2025-12-23 15:48:57
ORD003289,M034,9814832029,fashion,500-1000,COD,WH0080,843650,west,0.5280,0.3885,delivered,surface,2025-10-15 10:43:49
ORD003290,M095,9585277221,grocery,500-1000,prepaid,WH0219,538911,central,0.7274,0.5431,delivered,surface,2025-12-13 14:45:52
ORD003291,M021,9794792936,beauty,0-500,prepaid,WH0048,364836,north,0.7859,0.2590,delivered,surface,2025-11-05 22:24:46
ORD003292,M034,9608331819,fashion,2000+,prepaid,WH0080,186416,north,1.0000,0.3509,delivered,surface,2026-02-12 08:06:29
ORD003293,M054,9709123635,home,2000+,COD,WH0124,503922,north,0.7690,0.2570,rto,surface,2025-12-27 22:13:24
ORD003294,M031,9937156284,grocery,1000-2000,COD,WH0072,618969,central,0.7550,0.1830,delivered,surface,2026-02-21 07:20:52
ORD003295,M019,9445288731,fashion,0-500,prepaid,WH0044,313479,north,0.6847,0.2348,delivered,surface,2026-01-13 06:19:29
ORD003296,M116,9546141191,grocery,2000+,COD,WH0270,531277,west,0.7095,0.4817,delivered,surface,2025-10-21 19:17:23
ORD003297,M067,9359305867,fashion,0-500,COD,WH0156,730002,south,0.1328,0.3210,pending,surface,2026-01-30 17:38:28
ORD003298,M065,9856390752,fashion,2000+,COD,WH0151,380738,east,0.5090,0.2736,delivered,surface,2026-02-20 08:57:19
ORD003299,M028,9274614224,home,500-1000,COD,WH0066,445204,south,0.8832,0.2860,delivered,surface,2025-10-21 04:57:09
ORD003300,M024,9383531134,beauty,1000-2000,prepaid,WH0055,620644,south,0.9162,0.2321,delivered,surface,2026-02-25 17:51:43
ORD003301,M076,9846891555,electronics,0-500,COD,WH0177,147514,north,0.6101,0.6850,delivered,surface,2026-02-16 10:27:02
ORD003302,M092,9262730109,electronics,1000-2000,COD,WH0214,757427,central,0.7379,0.2681,delivered,surface,2026-03-02 12:23:37
ORD003303,M014,9240263568,beauty,1000-2000,COD,WH0032,353197,west,0.4599,0.1538,delivered,surface,2025-11-02 16:05:56
ORD003304,M012,9150895146,fashion,0-500,COD,WH0027,663393,east,0.7678,0.4784,delivered,surface,2026-03-11 17:21:30
ORD003305,M034,9807179653,home,500-1000,prepaid,WH0080,625517,south,0.8803,0.4807,rto,surface,2026-03-17 13:28:33
ORD003306,M039,9697234650,grocery,500-1000,COD,WH0093,396855,south,0.0519,0.5755,rto,surface,2026-01-27 16:10:36
ORD003307,M004,9202582543,home,500-1000,COD,WH0011,693799,south,0.0231,0.3301,delivered,surface,2026-03-04 12:44:44
ORD003308,M014,9833174301,home,0-500,prepaid,WH0032,537569,south,0.7333,0.0623,rto,surface,2026-02-08 06:26:49
ORD003309,M056,9960728226,beauty,0-500,prepaid,WH0130,166052,west,0.7595,0.1441,delivered,surface,2026-03-08 09:28:13
ORD003310,M076,9835179838,beauty,1000-2000,prepaid,WH0177,487547,north,0.4673,0.3689,delivered,surface,2025-10-06 15:34:45
ORD003311,M108,9663979255,home,2000+,COD,WH0252,828159,north,0.4668,0.2972,delivered,surface,2025-10-18 10:29:14
ORD003312,M083,9458402227,home,1000-2000,COD,WH0192,293920,south,0.6972,0.2683,delivered,surface,2026-01-16 21:12:41
ORD003313,M117,9013743784,electronics,500-1000,COD,WH0271,232013,east,0.8321,0.2151,delivered,surface,2026-01-23 11:22:17
ORD003314,M094,9921906211,fashion,1000-2000,COD,WH0217,648797,east,0.8807,0.2238,delivered,surface,2026-02-13 05:38:49
ORD003315,M046,9457154069,grocery,1000-2000,COD,WH0107,486936,north,0.2171,0.4610,delivered,surface,2026-01-01 12:31:51
ORD003316,M017,9758777121,beauty,0-500,COD,WH0040,567706,south,0.2267,0.4726,pending,surface,2025-10-17 18:23:08
ORD003317,M061,9895548172,electronics,500-1000,prepaid,WH0141,705300,west,0.4962,0.2094,rto,surface,2025-10-22 02:34:35
ORD003318,M089,9590667484,fashion,500-1000,COD,WH0206,493902,north,0.6503,0.3449,delivered,surface,2025-10-16 06:58:28
