intervention_id,order_id,merchant_id,intervention_type,action_owner,initiated_by,confidence_score,outcome,executed_at,completed_at
INT01151,ORD004307,M018,merchant_confirmation,merchant,system,0.9685,successful_delivery,2025-12-14 12:56:47,2025-12-17 05:56:47
INT01152,ORD003975,M055,premium_courier,delhivery,system,0.4541,successful_delivery,2025-11-23 11:29:41,2025-11-25 07:29:41
INT01153,ORD000052,M113,verification,delhivery,system,0.7245,pending,2026-01-19 23:11:27,
INT01154,ORD000239,M016,masked_calling,delhivery,system,0.9346,successful_delivery,2026-02-28 17:10:49,2026-03-01 03:10:49
INT01155,ORD001309,M098,masked_calling,delhivery,system,0.7288,successful_delivery,2026-03-09 10:35:39,2026-03-11 11:35:39
INT01156,ORD004461,M030,premium_courier,delhivery,system,0.7049,pending,2026-02-18 02:45:42,
INT01157,ORD000378,M035,cod_to_prepaid,merchant,system,0.8144,pending,2026-03-26 11:25:59,
INT01158,ORD002965,M086,cod_to_prepaid,merchant,merchant,0.7130,successful_delivery,2026-01-24 08:28:14,2026-01-25 02:28:14
INT01159,ORD003286,M033,premium_courier,delhivery,system,0.8665,pending,2025-10-16 20:50:02,
INT01160,ORD004807,M046,cod_to_prepaid_outreach,delhivery,system,0.8550,rto,2026-01-29 12:56:56,2026-01-29 22:56:56
INT01161,ORD001083,M005,cod_to_prepaid,merchant,system,0.7467,rto,2025-10-15 13:15:15,2025-10-17 17:15:15
INT01162,ORD004987,M109,premium_courier,delhivery,system,0.5189,rto,2025-12-04 10:02:46,2025-12-07 01:02:46
INT01163,ORD004323,M045,merchant_confirmation,merchant,system,0.9604,rto,2026-03-08 08:14:44,2026-03-09 05:14:44
INT01164,ORD003917,M061,verification,delhivery,system,0.6323,rto,2025-10-04 19:26:13,2025-10-05 20:26:13
INT01165,ORD001385,M050,verification,delhivery,system,0.4738,successful_delivery,2026-02-01 03:41:56,2026-02-01 22:41:56
INT01166,ORD004054,M016,cod_to_prepaid,merchant,merchant,0.8228,rto,2025-11-23 16:10:12,2025-11-25 09:10:12
INT01167,ORD000947,M045,cod_to_prepaid,merchant,merchant,0.7031,successful_delivery,2025-10-07 10:04:28,2025-10-08 20:04:28
INT01168,ORD000116,M109,premium_courier,delhivery,system,0.6365,rto,2025-12-09 10:20:30,2025-12-10 21:20:30
INT01169,ORD004597,M093,cod_to_prepaid,merchant,system,0.6587,rto,2025-10-04 19:08:49,2025-10-07 01:08:49
INT01170,ORD003336,M072,cod_to_prepaid,merchant,merchant,0.5755,pending,2026-03-10 10:57:50,
INT01171,ORD001583,M060,cod_to_prepaid,merchant,merchant,0.9337,rto,2026-02-04 20:26:38,2026-02-07 07:26:38
INT01172,ORD001670,M088,verification,delhivery,system,0.6787,rto,2025-12-29 22:51:39,2025-12-31 04:51:39
INT01173,ORD003139,M077,verification,delhivery,system,0.5590,successful_delivery,2026-01-20 11:12:45,2026-01-23 08:12:45
INT01174,ORD004640,M014,express_upgrade,delhivery,system,0.5042,successful_delivery,2026-02-15 08:03:13,2026-02-17 00:03:13
INT01175,ORD000897,M020,merchant_confirmation,merchant,merchant,0.7783,pending,2026-01-17 02:42:52,
INT01176,ORD003774,M083,verification,delhivery,system,0.7518,pending,2025-12-10 09:42:39,
INT01177,ORD000408,M076,cod_to_prepaid,merchant,system,0.7071,successful_delivery,2026-01-07 21:35:18,2026-01-09 15:35:18
INT01178,ORD003870,M019,merchant_confirmation,merchant,system,0.6249,successful_delivery,2025-10-12 12:29:16,2025-10-13 16:29:16
INT01179,ORD004578,M103,address_enrichment_outreach,delhivery,system,0.5077,successful_delivery,2026-03-13 21:48:37,2026-03-15 07:48:37
INT01180,ORD003589,M014,verification,delhivery,system,0.6296,rto,2025-12-27 00:46:34,2025-12-28 03:46:34
INT01181,ORD000834,M120,cod_to_prepaid_outreach,delhivery,system,0.7352,successful_delivery,2025-11-15 19:04:24,2025-11-18 08:04:24
INT01182,ORD003364,M076,cod_to_prepaid,merchant,system,0.5880,successful_delivery,2025-10-19 11:25:49,2025-10-22 02:25:49
INT01183,ORD003335,M072,cod_to_prepaid,merchant,system,0.6581,successful_delivery,2026-03-23 08:16:38,2026-03-25 06:16:38
INT01184,ORD000950,M010,premium_courier,delhivery,system,0.6170,pending,2025-12-09 16:43:27,
INT01185,ORD003110,M023,auto_cancel,delhivery,system,0.7570,pending,2026-02-15 23:35:48,
INT01186,ORD000348,M052,verification,delhivery,system,0.6117,rto,2025-10-13 17:34:09,2025-10-15 01:34:09
INT01187,ORD004292,M110,cod_to_prepaid,merchant,system,0.5922,pending,2026-01-31 20:22:27,
INT01188,ORD002697,M009,premium_courier,delhivery,system,0.9031,successful_delivery,2025-12-13 23:33:27,2025-12-14 09:33:27
INT01189,ORD004999,M031,merchant_confirmation,merchant,system,0.5019,rto,2025-11-25 11:39:33,2025-11-28 02:39:33
INT01190,ORD000557,M012,merchant_confirmation,merchant,merchant,0.5052,pending,2026-03-29 17:18:48,
INT01191,ORD001799,M074,cod_to_prepaid,merchant,merchant,0.7956,pending,2025-11-23 15:57:05,
INT01192,ORD000343,M041,verification,delhivery,system,0.6783,successful_delivery,2026-03-22 14:42:18,2026-03-25 05:42:18
INT01193,ORD001858,M006,cod_to_prepaid,merchant,merchant,0.5213,successful_delivery,2025-12-28 23:06:47,2025-12-31 07:06:47
INT01194,ORD003536,M034,verification,delhivery,system,0.9085,pending,2025-11-15 12:50:31,
INT01195,ORD002083,M079,cod_to_prepaid_outreach,delhivery,system,1.0000,successful_delivery,2026-02-28 06:19:52,2026-02-28 12:19:52
INT01196,ORD003951,M064,express_upgrade,delhivery,system,0.6198,pending,2026-01-08 20:28:30,
INT01197,ORD004850,M060,premium_courier,delhivery,system,0.5240,pending,2026-02-27 15:02:29,
INT01198,ORD003231,M115,cod_to_prepaid_outreach,delhivery,system,0.8011,successful_delivery,2026-02-15 00:05:20,2026-02-16 10:05:20
INT01199,ORD004046,M115,masked_calling,delhivery,system,1.0000,successful_delivery,2025-11-12 17:23:39,2025-11-14 05:23:39
INT01200,ORD000419,M064,masked_calling,delhivery,system,0.5860,rto,2026-03-14 18:01:53,2026-03-17 02:01:53
INT01201,ORD000723,M079,merchant_confirmation,merchant,system,0.7652,successful_delivery,2025-11-07 15:14:00,2025-11-09 18:14:00
INT01202,ORD000692,M057,premium_courier,delhivery,system,0.7180,successful_delivery,2025-12-25 20:14:18,2025-12-27 02:14:18
INT01203,ORD000898,M109,cod_to_prepaid,merchant,merchant,0.5424,successful_delivery,2026-03-12 20:29:01,2026-03-13 07:29:01
INT01204,ORD000667,M104,cod_to_prepaid,merchant,merchant,1.0000,rto,2025-12-21 01:40:23,2025-12-23 06:40:23
INT01205,ORD000340,M115,cod_to_prepaid,merchant,system,0.7830,pending,2025-12-04 21:10:12,
INT01206,ORD002601,M044,verification,delhivery,system,0.8377,rto,2025-10-25 03:26:27,2025-10-27 16:26:27
INT01207,ORD003129,M007,address_enrichment_outreach,delhivery,system,0.8714,pending,2025-12-08 03:25:18,
INT01208,ORD002330,M098,verification,delhivery,system,0.6194,rto,2026-03-09 15:04:21,2026-03-09 17:04:21
INT01209,ORD001932,M074,verification,delhivery,system,0.6878,rto,2025-12-16 10:36:18,2025-12-18 13:36:18
INT01210,ORD002453,M072,masked_calling,delhivery,system,0.8390,successful_delivery,2025-10-18 20:41:25,2025-10-20 15:41:25
INT01211,ORD003620,M029,premium_courier,delhivery,system,0.6626,rto,2026-02-18 12:10:41,2026-02-20 04:10:41
INT01212,ORD000853,M060,verification,delhivery,system,0.7765,pending,2025-12-01 13:19:25,
INT01213,ORD004637,M090,express_upgrade,delhivery,system,0.6044,rto,2026-01-16 19:16:13,2026-01-17 17:16:13
INT01214,ORD001375,M116,cod_to_prepaid_outreach,delhivery,system,0.6920,rto,2026-02-28 15:20:29,2026-03-03 02:20:29
INT01215,ORD001212,M032,cod_to_prepaid,merchant,system,0.6250,rto,2025-10-02 16:44:42,2025-10-02 23:44:42
INT01216,ORD003249,M103,cod_to_prepaid,merchant,system,0.5993,rto,2026-01-18 07:29:09,2026-01-18 14:29:09
INT01217,ORD002873,M044,verification,delhivery,system,0.8028,pending,2026-02-24 17:44:10,
INT01218,ORD004660,M097,verification,delhivery,system,0.7678,pending,2025-10-17 17:58:07,
INT01219,ORD001777,M098,masked_calling,delhivery,system,0.6168,rto,2025-12-05 18:13:13,2025-12-07 00:13:13
INT01220,ORD003290,M095,merchant_confirmation,merchant,merchant,0.5229,successful_delivery,2025-12-13 15:07:52,2025-12-15 13:07:52
INT01221,ORD002510,M098,cod_to_prepaid,merchant,system,0.7451,pending,2025-12-21 09:17:16,
INT01222,ORD002102,M088,address_enrichment_outreach,delhivery,system,0.7861,successful_delivery,2025-11-20 21:16:17,2025-11-22 03:16:17
INT01223,ORD004761,M043,verification,delhivery,system,0.5112,successful_delivery,2026-01-17 13:23:07,2026-01-20 10:23:07
INT01224,ORD003147,M002,verification,delhivery,system,0.8561,successful_delivery,2025-11-28 20:18:28,2025-11-30 15:18:28
INT01225,ORD001615,M036,verification,delhivery,system,0.7462,successful_delivery,2025-10-11 19:54:33,2025-10-14 09:54:33
INT01226,ORD003168,M062,cod_to_prepaid_outreach,delhivery,system,0.5730,rto,2025-10-12 08:10:45,2025-10-13 13:10:45
INT01227,ORD004587,M005,verification,delhivery,system,0.7342,pending,2026-01-05 22:13:20,
INT01228,ORD003188,M065,verification,delhivery,system,0.7291,pending,2026-01-31 14:59:19,
INT01229,ORD004714,M019,cod_to_prepaid,merchant,system,0.6612,rto,2025-11-14 17:42:52,2025-11-15 07:42:52
INT01230,ORD000601,M094,premium_courier,delhivery,system,0.6262,successful_delivery,2025-10-01 18:34:50,2025-10-03 03:34:50
INT01231,ORD002947,M041,cod_to_prepaid,merchant,system,0.8596,successful_delivery,2025-12-25 12:13:05,2025-12-28 07:13:05
INT01232,ORD003937,M076,cod_to_prepaid,merchant,system,0.7930,pending,2025-11-12 16:14:47,
INT01233,ORD001955,M010,merchant_confirmation,merchant,system,0.9359,rto,2025-12-31 06:13:00,2025-12-31 19:13:00
INT01234,ORD002391,M063,merchant_confirmation,merchant,system,0.6421,rto,2026-03-26 12:06:04,2026-03-29 07:06:04
INT01235,ORD002967,M040,masked_calling,delhivery,system,0.8094,rto,2025-10-02 12:51:08,2025-10-02 14:51:08
INT01236,ORD000973,M099,cod_to_prepaid,merchant,system,0.5410,rto,2026-01-29 19:29:10,2026-02-01 09:29:10
INT01237,ORD000477,M106,merchant_confirmation,merchant,merchant,1.0000,pending,2026-02-05 12:51:55,
INT01238,ORD004051,M075,cod_to_prepaid,merchant,merchant,0.6723,rto,2026-01-24 14:06:43,2026-01-25 22:06:43
INT01239,ORD000619,M035,merchant_confirmation,merchant,system,0.9903,pending,2026-01-07 17:30:02,
INT01240,ORD003662,M041,cod_to_prepaid,merchant,merchant,0.9689,successful_delivery,2025-10-13 17:33:30,2025-10-14 18:33:30
INT01241,ORD001102,M072,premium_courier,delhivery,system,0.8197,successful_delivery,2025-11-11 20:15:19,2025-11-13 19:15:19
INT01242,ORD003889,M090,masked_calling,delhivery,system,0.4904,rto,2025-11-12 06:30:50,2025-11-12 12:30:50
INT01243,ORD004366,M062,verification,delhivery,system,0.8850,rto,2025-10-09 12:33:45,2025-10-11 10:33:45
INT01244,ORD003451,M004,cod_to_prepaid,merchant,merchant,0.7334,pending,2025-11-18 16:42:09,
INT01245,ORD001689,M034,premium_courier,delhivery,system,0.7553,rto,2026-01-08 14:33:33,2026-01-10 14:33:33
INT01246,ORD001930,M005,merchant_confirmation,merchant,system,0.7477,successful_delivery,2025-12-14 16:47:13,2025-12-17 11:47:13
INT01247,ORD001097,M044,merchant_confirmation,merchant,system,0.5546,successful_delivery,2026-03-08 21:30:21,2026-03-09 22:30:21
INT01248,ORD002052,M097,cod_to_prepaid,merchant,merchant,0.9786,successful_delivery,2025-12-28 20:06:35,2025-12-29 19:06:35
INT01249,ORD000029,M019,premium_courier,delhivery,system,0.8164,pending,2026-01-07 01:01:54,
INT01250,ORD003173,M115,merchant_confirmation,merchant,merchant,0.5500,rto,2026-02-22 18:33:43,2026-02-23 21:33:43
INT01251,ORD001754,M080,cod_to_prepaid_outreach,delhivery,system,0.8556,successful_delivery,2025-11-12 08:19:22,2025-11-14 08:19:22
INT01252,ORD004314,M074,merchant_confirmation,merchant,merchant,0.6810,pending,2025-12-08 11:59:55,
INT01253,ORD000101,M102,cod_to_prepaid,merchant,merchant,0.6437,successful_delivery,2025-12-19 12:24:28,2025-12-22 12:24:28
INT01254,ORD001276,M098,verification,delhivery,system,0.8399,successful_delivery,2026-03-29 06:18:41,2026-03-29 18:18:41
INT01255,ORD001204,M058,merchant_confirmation,merchant,merchant,0.9762,successful_delivery,2026-01-06 13:54:57,2026-01-08 14:54:57
INT01256,ORD003773,M061,merchant_confirmation,merchant,merchant,0.8255,rto,2025-11-22 06:22:25,2025-11-23 18:22:25
INT01257,ORD000424,M007,premium_courier,delhivery,system,0.5736,successful_delivery,2025-10-10 17:59:19,2025-10-11 08:59:19
INT01258,ORD000253,M102,merchant_confirmation,merchant,merchant,0.7704,pending,2025-11-04 00:45:39,
INT01259,ORD003435,M120,premium_courier,delhivery,system,0.6837,rto,2025-11-29 20:38:18,2025-12-01 15:38:18
INT01260,ORD000176,M046,masked_calling,delhivery,system,0.4701,successful_delivery,2025-12-31 15:55:08,2026-01-03 10:55:08
INT01261,ORD000923,M073,cancellation,delhivery,system,1.0000,rto,2026-02-13 08:35:57,2026-02-15 05:35:57
INT01262,ORD002133,M065,cod_to_prepaid,merchant,merchant,0.9050,successful_delivery,2025-10-30 04:28:23,2025-10-31 09:28:23
INT01263,ORD002117,M043,address_enrichment_outreach,delhivery,system,0.7399,successful_delivery,2025-11-27 14:17:35,2025-11-29 14:17:35
INT01264,ORD001903,M042,merchant_confirmation,merchant,system,0.7299,rto,2025-11-26 06:22:28,2025-11-28 12:22:28
INT01265,ORD004105,M098,verification,delhivery,system,0.6206,pending,2026-03-29 23:19:29,
INT01266,ORD004601,M016,cod_to_prepaid,merchant,system,0.7439,pending,2025-12-12 08:50:53,
INT01267,ORD000651,M033,masked_calling,delhivery,system,0.6109,pending,2025-10-01 16:53:11,
INT01268,ORD000585,M009,cod_to_prepaid,merchant,system,0.7223,rto,2025-11-28 21:52:04,2025-11-29 14:52:04
INT01269,ORD003727,M061,verification,delhivery,system,0.6651,successful_delivery,2025-12-22 18:46:47,2025-12-23 23:46:47
INT01270,ORD003099,M116,cod_to_prepaid,merchant,system,0.7368,pending,2025-11-14 20:48:14,
INT01271,ORD002771,M075,merchant_confirmation,merchant,system,0.8488,rto,2025-12-30 18:22:30,2026-01-01 02:22:30
INT01272,ORD001624,M016,masked_calling,delhivery,system,0.6989,pending,2026-01-05 22:54:10,
INT01273,ORD002162,M057,address_enrichment_outreach,delhivery,system,0.7770,successful_delivery,2025-12-29 21:45:13,2026-01-01 07:45:13
INT01274,ORD001491,M096,masked_calling,delhivery,system,0.7383,successful_delivery,2025-10-29 14:24:04,2025-11-01 01:24:04
INT01275,ORD000954,M035,address_enrichment_outreach,delhivery,system,0.9282,rto,2025-12-22 17:55:24,2025-12-25 04:55:24
INT01276,ORD003109,M053,merchant_confirmation,merchant,merchant,0.4371,rto,2026-01-21 01:17:17,2026-01-21 21:17:17
INT01277,ORD003838,M045,verification,delhivery,system,0.7607,pending,2025-12-31 20:26:26,
INT01278,ORD004803,M044,cod_to_prepaid,merchant,merchant,0.9774,successful_delivery,2025-10-13 14:37:56,2025-10-14 04:37:56
INT01279,ORD001450,M004,cancellation,delhivery,system,0.7398,rto,2026-01-15 13:25:19,2026-01-16 16:25:19
INT01280,ORD001323,M059,cod_to_prepaid_outreach,delhivery,system,0.5525,successful_delivery,2026-01-04 23:03:15,2026-01-07 13:03:15
INT01281,ORD004712,M072,verification,delhivery,system,0.6410,successful_delivery,2026-02-14 19:12:34,2026-02-15 20:12:34
INT01282,ORD001693,M029,premium_courier,delhivery,system,0.5331,successful_delivery,2026-03-02 13:10:05,2026-03-03 00:10:05
INT01283,ORD002153,M047,cod_to_prepaid,merchant,system,0.8280,rto,2026-03-29 07:13:05,2026-03-29 22:13:05
INT01284,ORD001668,M053,premium_courier,delhivery,system,0.6313,successful_delivery,2025-12-20 18:05:57,2025-12-22 01:05:57
INT01285,ORD003176,M031,verification,delhivery,system,0.7011,pending,2025-11-01 20:52:18,
INT01286,ORD002182,M110,masked_calling,delhivery,system,1.0000,pending,2025-12-20 09:33:46,
INT01287,ORD001648,M047,address_enrichment_outreach,delhivery,system,0.8078,rto,2025-11-04 19:30:03,2025-11-07 08:30:03
INT01288,ORD003474,M036,cod_to_prepaid,merchant,merchant,0.6389,successful_delivery,2026-03-27 16:35:40,2026-03-28 06:35:40
INT01289,ORD004086,M117,premium_courier,delhivery,system,0.8441,successful_delivery,2026-01-14 18:19:20,2026-01-16 09:19:20
INT01290,ORD000987,M079,premium_courier,delhivery,system,0.8157,rto,2026-01-14 14:15:23,2026-01-16 02:15:23
INT01291,ORD004359,M047,verification,delhivery,system,0.8332,successful_delivery,2025-11-09 15:34:47,2025-11-09 23:34:47
INT01292,ORD004015,M101,cod_to_prepaid,merchant,system,0.8415,pending,2025-10-15 12:29:59,
INT01293,ORD003172,M071,merchant_confirmation,merchant,system,0.6685,rto,2025-11-19 12:27:22,2025-11-21 17:27:22
INT01294,ORD001482,M070,premium_courier,delhivery,system,0.7262,pending,2025-12-28 19:56:21,
INT01295,ORD000587,M065,cod_to_prepaid,merchant,merchant,0.6117,pending,2026-02-02 18:59:59,
INT01296,ORD003282,M082,cod_to_prepaid_outreach,delhivery,system,0.9150,pending,2025-12-22 03:44:44,
INT01297,ORD004001,M052,masked_calling,delhivery,system,0.7584,rto,2026-01-16 15:58:56,2026-01-16 23:58:56
INT01298,ORD000443,M093,cod_to_prepaid,merchant,merchant,0.4920,rto,2026-03-25 19:29:03,2026-03-25 23:29:03
INT01299,ORD002927,M053,verification,delhivery,system,0.8123,successful_delivery,2025-12-06 16:44:44,2025-12-07 15:44:44
INT01300,ORD000036,M021,merchant_confirmation,merchant,system,0.6474,rto,2026-02-23 01:35:00,2026-02-25 07:35:00
INT01301,ORD004142,M115,cod_to_prepaid,merchant,system,0.7674,rto,2025-10-02 20:52:59,2025-10-03 10:52:59
INT01302,ORD004016,M024,verification,delhivery,system,0.6910,rto,2026-02-22 01:24:34,2026-02-24 12:24:34
INT01303,ORD002001,M093,premium_courier,delhivery,system,0.9091,successful_delivery,2025-10-30 20:51:54,2025-11-02 03:51:54
INT01304,ORD002432,M099,premium_courier,delhivery,system,0.7401,pending,2025-12-10 22:08:55,
INT01305,ORD001836,M116,address_enrichment_outreach,delhivery,system,0.4475,pending,2025-10-15 10:09:50,
INT01306,ORD003824,M046,cod_to_prepaid,merchant,merchant,0.3631,rto,2026-01-21 12:37:02,2026-01-22 07:37:02
INT01307,ORD003863,M024,merchant_confirmation,merchant,merchant,0.5436,successful_delivery,2025-12-20 18:29:51,2025-12-21 12:29:51
INT01308,ORD001301,M062,merchant_confirmation,merchant,merchant,0.7308,successful_delivery,2025-12-06 11:59:51,2025-12-09 02:59:51
INT01309,ORD003602,M002,verification,delhivery,system,0.5612,successful_delivery,2026-03-06 19:14:23,2026-03-08 05:14:23
INT01310,ORD003256,M039,premium_courier,delhivery,system,0.7031,successful_delivery,2026-02-28 21:35:41,2026-03-02 13:35:41
INT01311,ORD001005,M067,verification,delhivery,system,0.6109,pending,2026-01-23 19:34:54,
INT01312,ORD004094,M008,cod_to_prepaid,merchant,system,0.9264,successful_delivery,2026-03-03 12:52:48,2026-03-04 22:52:48
INT01313,ORD001185,M097,premium_courier,delhivery,system,0.5691,successful_delivery,2025-11-09 13:05:08,2025-11-10 08:05:08
INT01314,ORD002536,M102,merchant_confirmation,merchant,merchant,0.5265,rto,2025-11-22 09:09:59,2025-11-24 20:09:59
INT01315,ORD004213,M086,merchant_confirmation,merchant,merchant,0.6100,rto,2025-10-15 19:37:41,2025-10-16 16:37:41
INT01316,ORD001564,M118,cod_to_prepaid_outreach,delhivery,system,1.0000,pending,2026-01-26 20:40:07,
INT01317,ORD003232,M046,express_upgrade,delhivery,system,0.6807,successful_delivery,2025-12-08 18:00:10,2025-12-09 06:00:10
INT01318,ORD003178,M001,merchant_confirmation,merchant,merchant,0.7582,rto,2025-12-20 12:09:28,2025-12-20 19:09:28
INT01319,ORD000044,M096,merchant_confirmation,merchant,system,0.6549,rto,2025-11-27 02:59:49,2025-11-29 09:59:49
INT01320,ORD002659,M109,premium_courier,delhivery,system,0.5047,rto,2026-01-19 11:10:17,2026-01-20 19:10:17
